"counter","size","memtype","temp","opt","value"
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2,985064634
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.double,985003722
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,t,O2.stride,1970110742
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2,985004362
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.double,985003919
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wb,nt,O2.stride,1970006124
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2,1923949
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.double,1924516
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,t,O2.stride,3846838
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2,1920616
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.double,1920497
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,wc,nt,O2.stride,3839980
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2,1924147
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.double,1924118
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,t,O2.stride,3847254
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2,1924006
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2.double,1924127
OFFCORE_RESPONSE_0:DMND_DATA_RD,huge,unc,nt,O2.stride,3847357
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2,984977187
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2.double,984974712
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,t,O2.stride,1969950455
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2,984977169
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2.double,984974814
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wb,nt,O2.stride,1969950055
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2,1846
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2.double,1220
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,t,O2.stride,1792
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2,519
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2.double,426
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,wc,nt,O2.stride,712
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2,2797
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2.double,2926
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,t,O2.stride,3234
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2,1584
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2.double,2551
OFFCORE_RESPONSE_0:DMND_DATA_RD,small,unc,nt,O2.stride,2096
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2,985004257
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2.double,985004308
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,t,O2.stride,1970007666
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2,985004024
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2.double,985004096
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wb,nt,O2.stride,1970005971
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2,1924148
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2.double,1924020
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,t,O2.stride,3846883
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2,1920622
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2.double,1920651
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,wc,nt,O2.stride,3839781
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2,1924155
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2.double,1924049
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,t,O2.stride,3847618
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2,1923851
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2.double,1923828
OFFCORE_REQUESTS:DEMAND_DATA_RD,huge,unc,nt,O2.stride,3847284
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2,984975244
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2.double,984975705
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,t,O2.stride,1969953370
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2,984978304
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2.double,984974778
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wb,nt,O2.stride,1969953629
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2,1081
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2.double,2441
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,t,O2.stride,2205
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2,345
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2.double,694
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,wc,nt,O2.stride,582
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2,2281
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2.double,1710
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,t,O2.stride,1719
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2,3031
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2.double,1810
OFFCORE_REQUESTS:DEMAND_DATA_RD,small,unc,nt,O2.stride,2740
PAPI_TOT_CYC,huge,wb,t,O2,19598809545
PAPI_TOT_CYC,huge,wb,t,O2.double,19588859485
PAPI_TOT_CYC,huge,wb,t,O2.stride,38780270440
PAPI_TOT_CYC,huge,wb,nt,O2,20150042779
PAPI_TOT_CYC,huge,wb,nt,O2.double,19751755836
PAPI_TOT_CYC,huge,wb,nt,O2.stride,38985086155
PAPI_TOT_CYC,huge,wc,t,O2,413549155555
PAPI_TOT_CYC,huge,wc,t,O2.double,413549371647
PAPI_TOT_CYC,huge,wc,t,O2.stride,432926332555
PAPI_TOT_CYC,huge,wc,nt,O2,23742146133
PAPI_TOT_CYC,huge,wc,nt,O2.double,22858230659
PAPI_TOT_CYC,huge,wc,nt,O2.stride,50218176091
PAPI_TOT_CYC,huge,unc,t,O2,413542181600
PAPI_TOT_CYC,huge,unc,t,O2.double,413546802739
PAPI_TOT_CYC,huge,unc,t,O2.stride,432937467856
PAPI_TOT_CYC,huge,unc,nt,O2,413549939396
PAPI_TOT_CYC,huge,unc,nt,O2.double,407511582446
PAPI_TOT_CYC,huge,unc,nt,O2.stride,432926357392
PAPI_TOT_CYC,small,wb,t,O2,7368057439
PAPI_TOT_CYC,small,wb,t,O2.double,7087115445
PAPI_TOT_CYC,small,wb,t,O2.stride,13807104538
PAPI_TOT_CYC,small,wb,nt,O2,7447142015
PAPI_TOT_CYC,small,wb,nt,O2.double,7669507103
PAPI_TOT_CYC,small,wb,nt,O2.stride,13319261806
PAPI_TOT_CYC,small,wc,t,O2,413125482490
PAPI_TOT_CYC,small,wc,t,O2.double,413133144337
PAPI_TOT_CYC,small,wc,t,O2.stride,433410818647
PAPI_TOT_CYC,small,wc,nt,O2,23903031959
PAPI_TOT_CYC,small,wc,nt,O2.double,23256215570
PAPI_TOT_CYC,small,wc,nt,O2.stride,50785735075
PAPI_TOT_CYC,small,unc,t,O2,413088696351
PAPI_TOT_CYC,small,unc,t,O2.double,413083942650
PAPI_TOT_CYC,small,unc,t,O2.stride,433314322624
PAPI_TOT_CYC,small,unc,nt,O2,413063970099
PAPI_TOT_CYC,small,unc,nt,O2.double,407725274116
PAPI_TOT_CYC,small,unc,nt,O2.stride,433321093315
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2,15109889831
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2.double,16186752002
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,t,O2.stride,33667262306
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2,15239352087
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2.double,15830536813
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wb,nt,O2.stride,33662944168
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2,91385353
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2.double,112527613
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,t,O2.stride,135283332
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2,50897634
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2.double,52355767
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,wc,nt,O2.stride,98128098
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2,82744244
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2.double,84133574
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,t,O2.stride,137138326
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2,80359412
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2.double,84019874
CYCLE_ACTIVITY:STALLS_L1D_PENDING,huge,unc,nt,O2.stride,142076283
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2,2179452169
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2.double,2617734729
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,t,O2.stride,6203408539
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2,3473185365
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2.double,4301379806
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wb,nt,O2.stride,10115149084
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2,3793575
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2.double,4042152
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,t,O2.stride,4494271
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2,235806
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2.double,211875
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,wc,nt,O2.stride,493329
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2,3574013
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2.double,3592995
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,t,O2.stride,4856797
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2,3519364
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2.double,3471006
CYCLE_ACTIVITY:STALLS_L1D_PENDING,small,unc,nt,O2.stride,4979304
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2,15294123483
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2.double,15959009114
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,t,O2.stride,33675042862
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2,15237676458
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2.double,15831297393
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wb,nt,O2.stride,33608877385
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2,407957273038
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2.double,409575568299
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,t,O2.stride,427351221630
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2,18888238191
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2.double,19213494526
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,wc,nt,O2.stride,44808729094
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2,407951990780
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2.double,409569424809
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,t,O2.stride,427358132751
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2,407271466280
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2.double,403594755717
CYCLE_ACTIVITY:STALLS_LDM_PENDING,huge,unc,nt,O2.stride,426986041649
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2,3262417994
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2.double,4600236507
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,t,O2.stride,10375123481
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2,3109667987
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2.double,4247394265
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wb,nt,O2.stride,9341246584
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2,407625614597
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2.double,409220634030
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,t,O2.stride,427862197491
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2,19090452821
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2.double,19656037370
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,wc,nt,O2.stride,45481351418
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2,407549452354
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2.double,409209465080
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,t,O2.stride,427823913407
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2,407002741585
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2.double,403784109246
CYCLE_ACTIVITY:STALLS_LDM_PENDING,small,unc,nt,O2.stride,427612595494
L1-DCACHE-LOADS,huge,wb,t,O2,1966090318
L1-DCACHE-LOADS,huge,wb,t,O2.double,1966090199
L1-DCACHE-LOADS,huge,wb,t,O2.stride,1966100188
L1-DCACHE-LOADS,huge,wb,nt,O2,1966090528
L1-DCACHE-LOADS,huge,wb,nt,O2.double,1966090178
L1-DCACHE-LOADS,huge,wb,nt,O2.stride,1966100279
L1-DCACHE-LOADS,huge,wc,t,O2,1966202716
L1-DCACHE-LOADS,huge,wc,t,O2.double,1966202494
L1-DCACHE-LOADS,huge,wc,t,O2.stride,1966209938
L1-DCACHE-LOADS,huge,wc,nt,O2,1966092329
L1-DCACHE-LOADS,huge,wc,nt,O2.double,1966091855
L1-DCACHE-LOADS,huge,wc,nt,O2.stride,1966105991
L1-DCACHE-LOADS,huge,unc,t,O2,1966202617
L1-DCACHE-LOADS,huge,unc,t,O2.double,1966202460
L1-DCACHE-LOADS,huge,unc,t,O2.stride,1966210174
L1-DCACHE-LOADS,huge,unc,nt,O2,1966202414
L1-DCACHE-LOADS,huge,unc,nt,O2.double,1966200898
L1-DCACHE-LOADS,huge,unc,nt,O2.stride,1966209144
L1-DCACHE-LOADS,small,wb,t,O2,1966083703
L1-DCACHE-LOADS,small,wb,t,O2.double,1966083738
L1-DCACHE-LOADS,small,wb,t,O2.stride,1966087539
L1-DCACHE-LOADS,small,wb,nt,O2,1966083969
L1-DCACHE-LOADS,small,wb,nt,O2.double,1966083913
L1-DCACHE-LOADS,small,wb,nt,O2.stride,1966087231
L1-DCACHE-LOADS,small,wc,t,O2,1966202459
L1-DCACHE-LOADS,small,wc,t,O2.double,1966202341
L1-DCACHE-LOADS,small,wc,t,O2.stride,1966209015
L1-DCACHE-LOADS,small,wc,nt,O2,1966087333
L1-DCACHE-LOADS,small,wc,nt,O2.double,1966087899
L1-DCACHE-LOADS,small,wc,nt,O2.stride,1966098754
L1-DCACHE-LOADS,small,unc,t,O2,1966202475
L1-DCACHE-LOADS,small,unc,t,O2.double,1966202295
L1-DCACHE-LOADS,small,unc,t,O2.stride,1966208938
L1-DCACHE-LOADS,small,unc,nt,O2,1966202479
L1-DCACHE-LOADS,small,unc,nt,O2.double,1966200694
L1-DCACHE-LOADS,small,unc,nt,O2.stride,1966208800
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2,985115469
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2.double,985106506
L1-DCACHE-LOAD-MISSES,huge,wb,t,O2.stride,1970013974
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2,985005637
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2.double,985007223
L1-DCACHE-LOAD-MISSES,huge,wb,nt,O2.stride,1970014281
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2,1926629
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2.double,1926219
L1-DCACHE-LOAD-MISSES,huge,wc,t,O2.stride,3968495
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2,1937977
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2.double,1937592
L1-DCACHE-LOAD-MISSES,huge,wc,nt,O2.stride,3877739
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2,1926381
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2.double,1926062
L1-DCACHE-LOAD-MISSES,huge,unc,t,O2.stride,3988290
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2,1925813
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2.double,1925985
L1-DCACHE-LOAD-MISSES,huge,unc,nt,O2.stride,3968783
L1-DCACHE-LOAD-MISSES,small,wb,t,O2,984979791
L1-DCACHE-LOAD-MISSES,small,wb,t,O2.double,984979077
L1-DCACHE-LOAD-MISSES,small,wb,t,O2.stride,1969961048
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2,984979107
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2.double,984979119
L1-DCACHE-LOAD-MISSES,small,wb,nt,O2.stride,1969961942
L1-DCACHE-LOAD-MISSES,small,wc,t,O2,431366
L1-DCACHE-LOAD-MISSES,small,wc,t,O2.double,440536
L1-DCACHE-LOAD-MISSES,small,wc,t,O2.stride,589553
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2,34922
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2.double,32977
L1-DCACHE-LOAD-MISSES,small,wc,nt,O2.stride,76675
L1-DCACHE-LOAD-MISSES,small,unc,t,O2,419345
L1-DCACHE-LOAD-MISSES,small,unc,t,O2.double,475882
L1-DCACHE-LOAD-MISSES,small,unc,t,O2.stride,601822
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2,485006
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2.double,439894
L1-DCACHE-LOAD-MISSES,small,unc,nt,O2.stride,544342
PAPI_L2_DCM,huge,wb,t,O2,985004541
PAPI_L2_DCM,huge,wb,t,O2.double,985003159
PAPI_L2_DCM,huge,wb,t,O2.stride,1970008350
PAPI_L2_DCM,huge,wb,nt,O2,985005079
PAPI_L2_DCM,huge,wb,nt,O2.double,985004459
PAPI_L2_DCM,huge,wb,nt,O2.stride,1970008251
PAPI_L2_DCM,huge,wc,t,O2,1924220
PAPI_L2_DCM,huge,wc,t,O2.double,1924122
PAPI_L2_DCM,huge,wc,t,O2.stride,3847525
PAPI_L2_DCM,huge,wc,nt,O2,1920495
PAPI_L2_DCM,huge,wc,nt,O2.double,1920443
PAPI_L2_DCM,huge,wc,nt,O2.stride,3839825
PAPI_L2_DCM,huge,unc,t,O2,1923964
PAPI_L2_DCM,huge,unc,t,O2.double,1924025
PAPI_L2_DCM,huge,unc,t,O2.stride,3847169
PAPI_L2_DCM,huge,unc,nt,O2,1924038
PAPI_L2_DCM,huge,unc,nt,O2.double,1923973
PAPI_L2_DCM,huge,unc,nt,O2.stride,3847449
PAPI_L2_DCM,small,wb,t,O2,984976247
PAPI_L2_DCM,small,wb,t,O2.double,984975838
PAPI_L2_DCM,small,wb,t,O2.stride,1969949287
PAPI_L2_DCM,small,wb,nt,O2,984977437
PAPI_L2_DCM,small,wb,nt,O2.double,984976439
PAPI_L2_DCM,small,wb,nt,O2.stride,1969949684
PAPI_L2_DCM,small,wc,t,O2,1363
PAPI_L2_DCM,small,wc,t,O2.double,1693
PAPI_L2_DCM,small,wc,t,O2.stride,3141
PAPI_L2_DCM,small,wc,nt,O2,358
PAPI_L2_DCM,small,wc,nt,O2.double,541
PAPI_L2_DCM,small,wc,nt,O2.stride,511
PAPI_L2_DCM,small,unc,t,O2,1045
PAPI_L2_DCM,small,unc,t,O2.double,1503
PAPI_L2_DCM,small,unc,t,O2.stride,2016
PAPI_L2_DCM,small,unc,nt,O2,1290
PAPI_L2_DCM,small,unc,nt,O2.double,1344
PAPI_L2_DCM,small,unc,nt,O2.stride,1730
PAPI_L2_DCR,huge,wb,t,O2,985006909
PAPI_L2_DCR,huge,wb,t,O2.double,985006917
PAPI_L2_DCR,huge,wb,t,O2.stride,1970254313
PAPI_L2_DCR,huge,wb,nt,O2,985090618
PAPI_L2_DCR,huge,wb,nt,O2.double,985092845
PAPI_L2_DCR,huge,wb,nt,O2.stride,1970013116
PAPI_L2_DCR,huge,wc,t,O2,1926431
PAPI_L2_DCR,huge,wc,t,O2.double,1926418
PAPI_L2_DCR,huge,wc,t,O2.stride,3970759
PAPI_L2_DCR,huge,wc,nt,O2,1938136
PAPI_L2_DCR,huge,wc,nt,O2.double,1937567
PAPI_L2_DCR,huge,wc,nt,O2.stride,3877754
PAPI_L2_DCR,huge,unc,t,O2,1926490
PAPI_L2_DCR,huge,unc,t,O2.double,1926807
PAPI_L2_DCR,huge,unc,t,O2.stride,3969210
PAPI_L2_DCR,huge,unc,nt,O2,1927079
PAPI_L2_DCR,huge,unc,nt,O2.double,1925651
PAPI_L2_DCR,huge,unc,nt,O2.stride,3974006
PAPI_L2_DCR,small,wb,t,O2,984978588
PAPI_L2_DCR,small,wb,t,O2.double,984979482
PAPI_L2_DCR,small,wb,t,O2.stride,1969964958
PAPI_L2_DCR,small,wb,nt,O2,984976636
PAPI_L2_DCR,small,wb,nt,O2.double,984978871
PAPI_L2_DCR,small,wb,nt,O2.stride,1969961693
PAPI_L2_DCR,small,wc,t,O2,427024
PAPI_L2_DCR,small,wc,t,O2.double,427094
PAPI_L2_DCR,small,wc,t,O2.stride,589136
PAPI_L2_DCR,small,wc,nt,O2,39467
PAPI_L2_DCR,small,wc,nt,O2.double,34051
PAPI_L2_DCR,small,wc,nt,O2.stride,70185
PAPI_L2_DCR,small,unc,t,O2,431444
PAPI_L2_DCR,small,unc,t,O2.double,470887
PAPI_L2_DCR,small,unc,t,O2.stride,569736
PAPI_L2_DCR,small,unc,nt,O2,455872
PAPI_L2_DCR,small,unc,nt,O2.double,478413
PAPI_L2_DCR,small,unc,nt,O2.stride,605127
PAPI_L3_TCM,huge,wb,t,O2,984986518
PAPI_L3_TCM,huge,wb,t,O2.double,984982038
PAPI_L3_TCM,huge,wb,t,O2.stride,1969968629
PAPI_L3_TCM,huge,wb,nt,O2,984982345
PAPI_L3_TCM,huge,wb,nt,O2.double,984981987
PAPI_L3_TCM,huge,wb,nt,O2.stride,1969961579
PAPI_L3_TCM,huge,wc,t,O2,155349
PAPI_L3_TCM,huge,wc,t,O2.double,141566
PAPI_L3_TCM,huge,wc,t,O2.stride,148990
PAPI_L3_TCM,huge,wc,nt,O2,49160
PAPI_L3_TCM,huge,wc,nt,O2.double,2532
PAPI_L3_TCM,huge,wc,nt,O2.stride,2760
PAPI_L3_TCM,huge,unc,t,O2,196432
PAPI_L3_TCM,huge,unc,t,O2.double,150967
PAPI_L3_TCM,huge,unc,t,O2.stride,137447
PAPI_L3_TCM,huge,unc,nt,O2,172070
PAPI_L3_TCM,huge,unc,nt,O2.double,145316
PAPI_L3_TCM,huge,unc,nt,O2.stride,147858
PAPI_L3_TCM,small,wb,t,O2,39857221
PAPI_L3_TCM,small,wb,t,O2.double,37538143
PAPI_L3_TCM,small,wb,t,O2.stride,61449213
PAPI_L3_TCM,small,wb,nt,O2,33018901
PAPI_L3_TCM,small,wb,nt,O2.double,28215004
PAPI_L3_TCM,small,wb,nt,O2.stride,76819254
PAPI_L3_TCM,small,wc,t,O2,394
PAPI_L3_TCM,small,wc,t,O2.double,523
PAPI_L3_TCM,small,wc,t,O2.stride,1281
PAPI_L3_TCM,small,wc,nt,O2,36
PAPI_L3_TCM,small,wc,nt,O2.double,40
PAPI_L3_TCM,small,wc,nt,O2.stride,241
PAPI_L3_TCM,small,unc,t,O2,568
PAPI_L3_TCM,small,unc,t,O2.double,460
PAPI_L3_TCM,small,unc,t,O2.stride,536
PAPI_L3_TCM,small,unc,nt,O2,508
PAPI_L3_TCM,small,unc,nt,O2.double,572
PAPI_L3_TCM,small,unc,nt,O2.stride,410
PAPI_L3_TCR,huge,wb,t,O2,985014444
PAPI_L3_TCR,huge,wb,t,O2.double,985009391
PAPI_L3_TCR,huge,wb,t,O2.stride,1970020397
PAPI_L3_TCR,huge,wb,nt,O2,985075150
PAPI_L3_TCR,huge,wb,nt,O2.double,985009680
PAPI_L3_TCR,huge,wb,nt,O2.stride,1970018030
PAPI_L3_TCR,huge,wc,t,O2,1924645
PAPI_L3_TCR,huge,wc,t,O2.double,1924437
PAPI_L3_TCR,huge,wc,t,O2.stride,3848094
PAPI_L3_TCR,huge,wc,nt,O2,1920704
PAPI_L3_TCR,huge,wc,nt,O2.double,1920714
PAPI_L3_TCR,huge,wc,nt,O2.stride,3840933
PAPI_L3_TCR,huge,unc,t,O2,1924290
PAPI_L3_TCR,huge,unc,t,O2.double,1924267
PAPI_L3_TCR,huge,unc,t,O2.stride,3848307
PAPI_L3_TCR,huge,unc,nt,O2,1924226
PAPI_L3_TCR,huge,unc,nt,O2.double,1924473
PAPI_L3_TCR,huge,unc,nt,O2.stride,3848153
PAPI_L3_TCR,small,wb,t,O2,984988320
PAPI_L3_TCR,small,wb,t,O2.double,984976129
PAPI_L3_TCR,small,wb,t,O2.stride,1969952215
PAPI_L3_TCR,small,wb,nt,O2,984983644
PAPI_L3_TCR,small,wb,nt,O2.double,984976629
PAPI_L3_TCR,small,wb,nt,O2.stride,1969951805
PAPI_L3_TCR,small,wc,t,O2,1696
PAPI_L3_TCR,small,wc,t,O2.double,2669
PAPI_L3_TCR,small,wc,t,O2.stride,1963
PAPI_L3_TCR,small,wc,nt,O2,559
PAPI_L3_TCR,small,wc,nt,O2.double,602
PAPI_L3_TCR,small,wc,nt,O2.stride,669
PAPI_L3_TCR,small,unc,t,O2,3823
PAPI_L3_TCR,small,unc,t,O2.double,1500
PAPI_L3_TCR,small,unc,t,O2.stride,1941
PAPI_L3_TCR,small,unc,nt,O2,2262
PAPI_L3_TCR,small,unc,nt,O2.double,1824
PAPI_L3_TCR,small,unc,nt,O2.stride,3462
