"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"4074","1979",4074,1979,"14","3","tn",".5"
"4075","5189",4075,5189,"14","0","nn",".11"
"4076","1842",4076,1842,"7","6","tt",".4"
"4077","5567",4077,5567,"4","3","nn",".12"
"4078","15499",4078,15499,"6","5","tn",".33"
"4079","15094",4079,15094,"9","3","nt",".32"
"4080","6235",4080,6235,"12","3","tn",".14"
"4081","15582",4081,15582,"13","13","tn",".33"
"4082","15260",4082,15260,"14","3","tn",".33"
"4083","15050",4083,15050,"10","4","tn",".32"
"4084","21447",4084,21447,"8","7","tn",".46"
"4085","17365",4085,17365,"3","0","tn",".37"
"4086","20355",4086,20355,"12","9","nn",".43"
"4087","22997",4087,22997,"12","4","tt",".49"
"4088","14289",4088,14289,"14","7","nt",".31"
"4089","2164",4089,2164,"5","0","nt",".5"
"4090","21878",4090,21878,"6","0","tn",".46"
"4091","1198",4091,1198,"7","5","tn",".3"
"4092","4355",4092,4355,"14","0","nn",".10"
"4093","9376",4093,9376,"13","7","nn",".20"
"4094","15205",4094,15205,"5","1","tt",".32"
"4095","9717",4095,9717,"14","5","tn",".21"
"4096","19997",4096,19997,"12","9","tt",".43"
"4097","22196",4097,22196,"3","0","tn",".47"
"4098","18537",4098,18537,"11","9","tt",".39"
"4099","15176",4099,15176,"8","1","nt",".32"
"4100","18076",4100,18076,"9","5","nn",".38"
"4101","12013",4101,12013,"9","0","tn",".26"
"4102","15610",4102,15610,"6","0","tt",".33"
"4103","281",4103,281,"9","3","nn",".1"
"4104","1330",4104,1330,"12","1","tt",".3"
"4105","22749",4105,22749,"11","5","nn",".48"
"4106","18996",4106,18996,"13","12","tn",".40"
"4107","6165",4107,6165,"9","3","nn",".13"
"4108","18085",4108,18085,"4","4","nn",".38"
"4109","10754",4109,10754,"6","2","tn",".23"
"4110","3606",4110,3606,"9","1","tt",".8"
"4111","14766",4111,14766,"11","2","tn",".32"
"4112","3224",4112,3224,"12","11","tt",".7"
"4113","1414",4113,1414,"13","0","tt",".3"
"4114","22073",4114,22073,"13","13","tt",".47"
"4115","15372",4115,15372,"8","1","tt",".33"
"4116","19400",4116,19400,"13","11","tt",".41"
"4117","16901",4117,16901,"3","0","nt",".36"
"4118","22166",4118,22166,"2","2","nn",".47"
"4119","21470",4119,21470,"10","8","tt",".46"
"4120","687",4120,687,"13","4","tn",".2"
"4121","372",4121,372,"13","8","nn",".1"
"4122","13197",4122,13197,"12","7","tn",".28"
"4123","1302",4123,1302,"3","2","nt",".3"
"4124","22161",4124,22161,"3","1","tt",".47"
"4125","17706",4125,17706,"10","9","nt",".38"
"4126","8611",4126,8611,"10","0","nt",".19"
"4127","22113",4127,22113,"7","6","nn",".47"
"4128","729",4128,729,"13","9","nt",".2"
"4129","5816",4129,5816,"13","9","tn",".13"
"4130","2102",4130,2102,"7","1","tn",".5"
"4131","7285",4131,7285,"8","2","nn",".16"
"4132","22717",4132,22717,"7","5","nt",".48"
"4133","2629",4133,2629,"11","10","tt",".6"
"4134","868",4134,868,"11","2","nn",".2"
"4135","18440",4135,18440,"12","1","tt",".39"
"4136","22271",4136,22271,"14","11","nt",".47"
"4137","13698",4137,13698,"10","3","tt",".29"
"4138","11882",4138,11882,"13","1","tt",".25"
"4139","14935",4139,14935,"9","2","nt",".32"
"4140","6553",4140,6553,"3","3","tt",".14"
"4141","1686",4141,1686,"4","2","nt",".4"
"4142","8545",4142,8545,"5","2","tn",".18"
"4143","16448",4143,16448,"13","6","tt",".35"
"4144","17387",4144,17387,"8","1","tt",".37"
"4145","7488",4145,7488,"12","7","nn",".16"
"4146","4728",4146,4728,"12","9","nt",".10"
"4147","17549",4147,17549,"2","1","nt",".37"
"4148","10004",4148,10004,"8","0","tt",".22"
"4149","15667",4149,15667,"12","6","nn",".33"
"4150","19101",4150,19101,"14","12","nn",".41"
"4151","8303",4151,8303,"3","0","tt",".18"
"4152","18690",4152,18690,"14","11","tn",".40"
"4153","19532",4153,19532,"4","1","tn",".42"
"4154","11520",4154,11520,"14","14","nn",".25"
"4155","14099",4155,14099,"11","6","nn",".30"
"4156","20420",4156,20420,"4","3","tn",".43"
"4157","8637",4157,8637,"8","7","nt",".19"
"4158","21430",4158,21430,"13","11","nt",".46"
"4159","16403",4159,16403,"13","9","tn",".35"
"4160","18976",4160,18976,"4","4","nt",".40"
"4161","20910",4161,20910,"12","4","nn",".44"
"4162","950",4162,950,"11","2","nt",".2"
"4163","10804",4163,10804,"13","9","nn",".23"
"4164","7623",4164,7623,"11","9","tn",".17"
"4165","2990",4165,2990,"11","7","nn",".7"
"4166","19386",4166,19386,"13","6","nt",".41"
"4167","18405",4167,18405,"8","0","tt",".39"
"4168","592",4168,592,"8","4","nn",".2"
"4169","5838",4169,5838,"14","13","tt",".13"
"4170","22575",4170,22575,"13","5","tn",".48"
"4171","23288",4171,23288,"14","13","tt",".49"
"4172","4446",4172,4446,"12","0","tn",".10"
"4173","18637",4173,18637,"11","11","nn",".40"
"4174","16161",4174,16161,"13","7","tn",".34"
"4175","6504",4175,6504,"13","4","tt",".14"
"4176","21836",4176,21836,"9","9","tn",".46"
"4177","21228",4177,21228,"5","2","tn",".45"
"4178","5074",4178,5074,"11","9","tn",".11"
"4179","12071",4179,12071,"9","7","tt",".26"
"4180","11402",4180,11402,"12","7","nt",".24"
"4181","16958",4181,16958,"12","9","nn",".36"
"4182","6579",4182,6579,"12","11","tt",".14"
"4183","5771",4183,5771,"8","6","nt",".13"
"4184","13666",4184,13666,"7","4","nn",".29"
"4185","5875",4185,5875,"13","1","nn",".13"
"4186","9189",4186,9189,"14","6","nt",".20"
"4187","23670",4187,23670,"8","5","nn",".50"
"4188","2983",4188,2983,"10","9","tt",".7"
"4189","930",4189,930,"5","1","nt",".2"
"4190","14007",4190,14007,"9","1","nn",".30"
"4191","11610",4191,11610,"7","6","tt",".25"
"4192","10545",4192,10545,"9","7","tt",".23"
"4193","11638",4193,11638,"11","11","tn",".25"
"4194","3903",4194,3903,"9","5","nt",".9"
"4195","9167",4195,9167,"9","8","tt",".20"
"4196","14709",4196,14709,"12","7","nn",".31"
"4197","9487",4197,9487,"4","0","nt",".20"
"4198","11563",4198,11563,"14","5","nn",".25"
"4199","18015",4199,18015,"13","10","nn",".38"
"4200","11396",4200,11396,"11","10","nn",".24"
"4201","2305",4201,2305,"12","3","tn",".5"
"4202","11286",4202,11286,"9","1","nt",".24"
"4203","20977",4203,20977,"7","5","tn",".45"
"4204","15248",4204,15248,"5","2","nt",".33"
"4205","2727",4205,2727,"3","0","tt",".6"
"4206","15825",4206,15825,"14","0","tn",".34"
"4207","10212",4207,10212,"7","6","tt",".22"
"4208","19341",4208,19341,"9","8","tn",".41"
"4209","23177",4209,23177,"13","8","tt",".49"
"4210","13821",4210,13821,"5","0","nt",".30"
"4211","16035",4211,16035,"11","2","nt",".34"
"4212","3509",4212,3509,"7","0","nn",".8"
"4213","15132",4213,15132,"12","12","nn",".32"
"4214","5508",4214,5508,"14","12","tt",".12"
"4215","16666",4215,16666,"7","3","tn",".36"
"4216","12732",4216,12732,"4","2","nt",".27"
"4217","8861",4217,8861,"13","6","nt",".19"
"4218","12191",4218,12191,"8","5","tn",".26"
"4219","22281",4219,22281,"14","0","tn",".47"
"4220","21988",4220,21988,"2","1","tn",".47"
"4221","9195",4221,9195,"12","9","nt",".20"
"4222","5496",4222,5496,"8","8","nn",".12"
"4223","5748",4223,5748,"6","2","nn",".13"
"4224","11146",4224,11146,"11","8","tt",".24"
"4225","3329",4225,3329,"3","2","nt",".7"
"4226","17338",4226,17338,"13","12","nt",".37"
"4227","5311",4227,5311,"10","7","nn",".12"
"4228","15471",4228,15471,"8","8","nn",".33"
"4229","18925",4229,18925,"14","1","nt",".40"
"4230","14692",4230,14692,"14","5","tt",".31"
"4231","15309",4231,15309,"13","3","tt",".33"
"4232","12927",4232,12927,"7","4","nn",".28"
"4233","7280",4233,7280,"4","0","nt",".16"
"4234","13738",4234,13738,"7","1","tn",".29"
"4235","23308",4235,23308,"14","1","tn",".49"
"4236","22769",4236,22769,"6","6","tt",".48"
"4237","4927",4237,4927,"12","2","tn",".11"
"4238","11057",4238,11057,"10","4","nt",".24"
"4239","6863",4239,6863,"12","12","tn",".15"
"4240","1847",4240,1847,"7","1","tt",".4"
"4241","10983",4241,10983,"10","8","tt",".24"
"4242","16679",4242,16679,"5","4","tn",".36"
"4243","19640",4243,19640,"8","5","tn",".42"
"4244","16024",4244,16024,"6","3","tn",".34"
"4245","8156",4245,8156,"10","8","nn",".18"
"4246","18680",4246,18680,"9","1","nt",".40"
"4247","9274",4247,9274,"4","4","nt",".20"
"4248","19160",4248,19160,"8","0","tn",".41"
"4249","2977",4249,2977,"8","4","nn",".7"
"4250","23279",4250,23279,"9","8","tn",".49"
"4251","22014",4251,22014,"9","3","nn",".47"
"4252","2665",4252,2665,"9","0","nt",".6"
"4253","312",4253,312,"10","7","tn",".1"
"4254","5792",4254,5792,"6","3","tn",".13"
"4255","6930",4255,6930,"10","4","nn",".15"
"4256","7087",4256,7087,"9","7","nn",".15"
"4257","10006",4257,10006,"9","5","nn",".22"
"4258","19531",4258,19531,"4","3","nt",".42"
"4259","20415",4259,20415,"12","0","tt",".43"
"4260","4824",4260,4824,"11","10","nn",".11"
"4261","3479",4261,3479,"8","4","nn",".8"
"4262","2162",4262,2162,"14","9","nt",".5"
"4263","5310",4263,5310,"14","10","tt",".12"
"4264","2888",4264,2888,"6","4","nt",".7"
"4265","23301",4265,23301,"8","4","nn",".49"
"4266","21457",4266,21457,"11","9","tn",".46"
"4267","3870",4267,3870,"12","8","tt",".9"
"4268","13485",4268,13485,"13","9","nn",".29"
"4269","9597",4269,9597,"14","3","tt",".21"
"4270","3253",4270,3253,"9","6","nn",".7"
"4271","12558",4271,12558,"14","3","nt",".27"
"4272","17095",4272,17095,"5","1","nt",".36"
"4273","8216",4273,8216,"4","0","nn",".18"
"4274","16961",4274,16961,"14","1","tt",".36"
"4275","22185",4275,22185,"10","9","nt",".47"
"4276","20518",4276,20518,"14","1","tn",".44"
"4277","20012",4277,20012,"4","4","nt",".43"
"4278","8543",4278,8543,"14","4","nt",".18"
"4279","2111",4279,2111,"11","11","nn",".5"
"4280","13850",4280,13850,"1","1","nt",".30"
"4281","6989",4281,6989,"6","4","tn",".15"
"4282","6837",4282,6837,"5","4","nn",".15"
"4283","13794",4283,13794,"13","9","tn",".29"
"4284","12064",4284,12064,"13","10","nn",".26"
"4285","13539",4285,13539,"9","5","tn",".29"
"4286","7777",4286,7777,"11","2","tt",".17"
"4287","17006",4287,17006,"13","12","nt",".36"
"4288","3982",4288,3982,"14","0","nn",".9"
"4289","5714",4289,5714,"13","0","tn",".13"
"4290","2545",4290,2545,"10","4","tt",".6"
"4291","13449",4291,13449,"10","5","tn",".29"
"4292","12655",4292,12655,"1","0","tt",".27"
"4293","23536",4293,23536,"4","1","tt",".50"
"4294","15097",4294,15097,"7","1","nt",".32"
"4295","20284",4295,20284,"14","8","tn",".43"
"4296","18251",4296,18251,"13","8","nt",".39"
"4297","6584",4297,6584,"5","1","nt",".14"
"4298","23104",4298,23104,"8","3","tt",".49"
"4299","17111",4299,17111,"12","2","tn",".36"
"4300","20303",4300,20303,"1","1","tt",".43"
"4301","11887",4301,11887,"2","1","tt",".25"
"4302","21718",4302,21718,"6","4","tt",".46"
"4303","20310",4303,20310,"14","7","nn",".43"
"4304","17976",4304,17976,"9","6","nt",".38"
"4305","17984",4305,17984,"14","3","tt",".38"
"4306","13436",4306,13436,"13","4","tn",".29"
"4307","11403",4307,11403,"6","2","tn",".24"
"4308","274",4308,274,"12","6","nt",".1"
"4309","5729",4309,5729,"8","3","nn",".13"
"4310","19088",4310,19088,"13","3","nn",".41"
"4311","9000",4311,9000,"12","7","nn",".19"
"4312","7004",4312,7004,"13","1","tt",".15"
"4313","2218",4313,2218,"14","5","nt",".5"
"4314","7500",4314,7500,"6","5","tn",".16"
"4315","12523",4315,12523,"9","0","tn",".27"
"4316","10259",4316,10259,"13","10","tn",".22"
"4317","18975",4317,18975,"7","3","tt",".40"
"4318","14943",4318,14943,"3","3","tt",".32"
"4319","4349",4319,4349,"13","11","nn",".10"
"4320","6212",4320,6212,"3","2","tt",".14"
"4321","10742",4321,10742,"11","4","nn",".23"
"4322","3682",4322,3682,"6","3","tt",".8"
"4323","10913",4323,10913,"2","1","tt",".23"
"4324","9857",4324,9857,"6","0","tn",".21"
"4325","3115",4325,3115,"4","2","nn",".7"
"4326","2589",4326,2589,"5","1","tn",".6"
"4327","22822",4327,22822,"7","6","nt",".48"
"4328","3150",4328,3150,"13","2","nn",".7"
"4329","23397",4329,23397,"13","3","tt",".50"
"4330","1999",4330,1999,"3","0","tt",".5"
"4331","7219",4331,7219,"10","10","nn",".16"
"4332","513",4332,513,"9","8","tt",".2"
"4333","22262",4333,22262,"4","2","tn",".47"
"4334","12815",4334,12815,"9","7","nn",".27"
"4335","8226",4335,8226,"10","1","nn",".18"
"4336","19709",4336,19709,"5","0","tn",".42"
"4337","13393",4337,13393,"9","8","nt",".29"
"4338","15769",4338,15769,"10","1","tt",".34"
"4339","15739",4339,15739,"8","4","nt",".34"
"4340","14264",4340,14264,"6","0","nn",".30"
"4341","21105",4341,21105,"2","1","tn",".45"
"4342","1054",4342,1054,"14","5","tn",".3"
"4343","15842",4343,15842,"9","8","tn",".34"
"4344","10320",4344,10320,"12","7","nn",".22"
"4345","5963",4345,5963,"14","11","nn",".13"
"4346","15912",4346,15912,"8","2","nt",".34"
"4347","762",4347,762,"10","0","tn",".2"
"4348","11482",4348,11482,"9","0","tt",".25"
"4349","11401",4349,11401,"11","7","nt",".24"
"4350","18228",4350,18228,"14","2","nn",".39"
"4351","5614",4351,5614,"14","13","tt",".12"
"4352","17229",4352,17229,"7","6","tt",".37"
"4353","10073",4353,10073,"12","0","nt",".22"
"4354","23164",4354,23164,"9","1","nn",".49"
"4355","17832",4355,17832,"4","0","nn",".38"
"4356","11769",4356,11769,"7","2","tt",".25"
"4357","9879",4357,9879,"8","8","nt",".21"
"4358","514",4358,514,"1","1","tn",".2"
"4359","520",4359,520,"10","1","tt",".2"
"4360","20517",4360,20517,"11","9","nn",".44"
"4361","12454",4361,12454,"10","8","nt",".27"
"4362","1794",4362,1794,"9","7","tt",".4"
"4363","16922",4363,16922,"9","6","nt",".36"
"4364","415",4364,415,"6","2","nn",".1"
"4365","20502",4365,20502,"14","6","tn",".44"
"4366","22793",4366,22793,"2","2","tn",".48"
"4367","2686",4367,2686,"13","13","nn",".6"
"4368","6051",4368,6051,"7","0","nn",".13"
"4369","11910",4369,11910,"11","5","tt",".26"
"4370","21502",4370,21502,"13","13","tt",".46"
"4371","14030",4371,14030,"14","0","nt",".30"
"4372","14333",4372,14333,"11","10","tn",".31"
"4373","14124",4373,14124,"4","2","nn",".30"
"4374","22608",4374,22608,"5","1","tn",".48"
"4375","3940",4375,3940,"10","10","tt",".9"
"4376","23035",4376,23035,"11","11","nn",".49"
"4377","11268",4377,11268,"9","7","tn",".24"
"4378","6651",4378,6651,"2","0","nt",".14"
"4379","15510",4379,15510,"10","7","tt",".33"
"4380","10752",4380,10752,"9","7","nt",".23"
"4381","10758",4381,10758,"1","0","nt",".23"
"4382","19639",4382,19639,"5","5","nt",".42"
"4383","14122",4383,14122,"5","2","nt",".30"
"4384","15637",4384,15637,"12","10","nn",".33"
"4385","23634",4385,23634,"10","9","nn",".50"
"4386","14983",4386,14983,"6","6","nn",".32"
"4387","2759",4387,2759,"11","7","tt",".6"
"4388","5001",4388,5001,"12","3","nn",".11"
"4389","16265",4389,16265,"10","5","nt",".35"
"4390","23371",4390,23371,"14","3","nt",".50"
"4391","10792",4391,10792,"2","1","nn",".23"
"4392","19986",4392,19986,"5","0","nt",".42"
"4393","7232",4393,7232,"11","3","nt",".16"
"4394","10488",4394,10488,"12","6","tt",".23"
"4395","4235",4395,4235,"12","11","tn",".9"
"4396","3111",4396,3111,"10","3","nn",".7"
"4397","10860",4397,10860,"8","5","tt",".23"
"4398","9848",4398,9848,"3","3","nt",".21"
"4399","13499",4399,13499,"14","13","tn",".29"
"4400","16390",4400,16390,"12","2","tn",".35"
"4401","15282",4401,15282,"14","11","nt",".33"
"4402","6955",4402,6955,"9","0","tn",".15"
"4403","14002",4403,14002,"14","4","nt",".30"
"4404","1337",4404,1337,"13","5","tt",".3"
"4405","18731",4405,18731,"13","8","nt",".40"
"4406","12201",4406,12201,"3","1","tn",".26"
"4407","3377",4407,3377,"8","3","nt",".8"
"4408","7760",4408,7760,"8","5","nn",".17"
"4409","4970",4409,4970,"12","7","tn",".11"
"4410","10216",4410,10216,"11","11","nt",".22"
"4411","11703",4411,11703,"11","9","nn",".25"
"4412","7195",4412,7195,"13","9","nn",".16"
"4413","9008",4413,9008,"5","5","tn",".19"
"4414","4494",4414,4494,"5","3","nn",".10"
"4415","18627",4415,18627,"13","8","tt",".40"
"4416","20370",4416,20370,"10","4","nt",".43"
"4417","17697",4417,17697,"10","10","tt",".38"
"4418","9367",4418,9367,"10","0","nt",".20"
"4419","7867",4419,7867,"10","5","tt",".17"
"4420","20569",4420,20569,"14","14","tn",".44"
"4421","13726",4421,13726,"7","6","nn",".29"
"4422","6871",4422,6871,"10","4","tn",".15"
"4423","8724",4423,8724,"4","2","nt",".19"
"4424","2177",4424,2177,"9","2","nn",".5"
"4425","1261",4425,1261,"12","4","tn",".3"
"4426","10558",4426,10558,"14","3","tn",".23"
"4427","20860",4427,20860,"8","5","tt",".44"
"4428","9541",4428,9541,"11","8","tn",".21"
"4429","15625",4429,15625,"9","5","tn",".33"
"4430","19913",4430,19913,"6","6","nt",".42"
"4431","15275",4431,15275,"14","3","nt",".33"
"4432","9447",4432,9447,"8","6","tt",".20"
"4433","3978",4433,3978,"11","7","nn",".9"
"4434","4972",4434,4972,"10","9","tt",".11"
"4435","14759",4435,14759,"13","1","nt",".32"
"4436","716",4436,716,"12","2","nn",".2"
"4437","20019",4437,20019,"11","9","tn",".43"
"4438","23755",4438,23755,"13","8","nn",".50"
"4439","1502",4439,1502,"10","4","tt",".4"
"4440","12151",4440,12151,"13","0","nt",".26"
"4441","5221",4441,5221,"11","7","tn",".11"
"4442","2840",4442,2840,"9","2","tn",".6"
"4443","18323",4443,18323,"7","4","tt",".39"
"4444","7600",4444,7600,"7","1","tn",".16"
"4445","3824",4445,3824,"11","4","nt",".9"
"4446","8219",4446,8219,"12","9","tt",".18"
"4447","16533",4447,16533,"4","1","tt",".35"
"4448","2954",4448,2954,"1","1","tt",".7"
"4449","13300",4449,13300,"12","2","tn",".28"
"4450","18670",4450,18670,"7","3","nt",".40"
"4451","2037",4451,2037,"13","0","tt",".5"
"4452","1549",4452,1549,"8","1","nt",".4"
"4453","4072",4453,4072,"9","4","tt",".9"
"4454","13613",4454,13613,"7","2","nt",".29"
"4455","19205",4455,19205,"14","5","nt",".41"
"4456","20129",4456,20129,"10","10","nn",".43"
"4457","4495",4457,4495,"4","4","nn",".10"
"4458","19669",4458,19669,"11","3","tn",".42"
"4459","311",4459,311,"9","0","nn",".1"
"4460","13561",4460,13561,"14","7","nt",".29"
"4461","23736",4461,23736,"8","5","tn",".50"
"4462","1582",4462,1582,"8","4","nt",".4"
"4463","16780",4463,16780,"8","2","nn",".36"
"4464","15328",4464,15328,"11","8","nn",".33"
"4465","738",4465,738,"8","6","nt",".2"
"4466","4363",4466,4363,"3","1","tt",".10"
"4467","6159",4467,6159,"10","0","tt",".13"
"4468","17335",4468,17335,"9","3","nt",".37"
"4469","7885",4469,7885,"14","1","tn",".17"
"4470","17570",4470,17570,"5","2","nt",".37"
"4471","14191",4471,14191,"10","5","tt",".30"
"4472","10086",4472,10086,"14","12","nt",".22"
"4473","19918",4473,19918,"4","2","tn",".42"
"4474","2596",4474,2596,"5","2","tn",".6"
"4475","11068",4475,11068,"11","6","tn",".24"
"4476","17603",4476,17603,"10","4","nt",".37"
"4477","1037",4477,1037,"9","0","nn",".3"
"4478","9725",4478,9725,"7","7","tn",".21"
"4479","9278",4479,9278,"12","5","tn",".20"
"4480","1913",4480,1913,"8","7","nt",".5"
"4481","2798",4481,2798,"11","2","tt",".6"
"4482","14388",4482,14388,"13","0","tt",".31"
"4483","12332",4483,12332,"2","0","nt",".26"
"4484","17854",4484,17854,"8","3","tn",".38"
"4485","8114",4485,8114,"7","3","nt",".18"
"4486","13704",4486,13704,"12","7","nt",".29"
"4487","18301",4487,18301,"3","3","nt",".39"
"4488","9048",4488,9048,"6","5","nn",".20"
"4489","14519",4489,14519,"7","0","tn",".31"
"4490","5036",4490,5036,"13","0","nt",".11"
"4491","23297",4491,23297,"8","0","nn",".49"
"4492","11461",4492,11461,"14","6","nn",".25"
"4493","5131",4493,5131,"12","3","nt",".11"
"4494","19874",4494,19874,"7","7","tt",".42"
"4495","14899",4495,14899,"10","2","nt",".32"
"4496","12224",4496,12224,"2","0","nn",".26"
"4497","15492",4497,15492,"14","11","tt",".33"
"4498","22036",4498,22036,"9","3","tn",".47"
"4499","10493",4499,10493,"14","6","nn",".23"
"4500","1005",4500,1005,"5","0","nn",".3"
"4501","7269",4501,7269,"9","2","tt",".16"
"4502","6327",4502,6327,"14","14","tn",".14"
"4503","20713",4503,20713,"9","2","tt",".44"
"4504","8743",4504,8743,"9","6","nn",".19"
"4505","11963",4505,11963,"9","1","nn",".26"
"4506","12336",4506,12336,"6","4","nn",".26"
"4507","7520",4507,7520,"8","6","tt",".16"
"4508","17330",4508,17330,"9","8","tt",".37"
"4509","12847",4509,12847,"13","6","tn",".27"
"4510","821",4510,821,"8","8","tn",".2"
"4511","12678",4511,12678,"8","6","tn",".27"
"4512","8249",4512,8249,"11","9","tn",".18"
"4513","19580",4513,19580,"6","5","tt",".42"
"4514","15446",4514,15446,"12","5","tn",".33"
"4515","16629",4515,16629,"2","1","tt",".35"
"4516","15920",4516,15920,"10","9","tt",".34"
"4517","2329",4517,2329,"12","10","nn",".5"
"4518","14483",4518,14483,"12","8","tt",".31"
"4519","2290",4519,2290,"12","5","nt",".5"
"4520","4719",4520,4719,"9","5","tt",".10"
"4521","16523",4521,16523,"14","7","nn",".35"
"4522","7352",4522,7352,"7","6","nt",".16"
"4523","1113",4523,1113,"9","2","nn",".3"
"4524","2084",4524,2084,"12","9","tn",".5"
"4525","23239",4525,23239,"2","0","nt",".49"
"4526","6941",4526,6941,"11","11","tt",".15"
"4527","16889",4527,16889,"10","0","tn",".36"
"4528","5970",4528,5970,"7","3","nt",".13"
"4529","22408",4529,22408,"12","5","tn",".48"
"4530","15122",4530,15122,"13","5","tt",".32"
"4531","12780",4531,12780,"14","3","tn",".27"
"4532","10726",4532,10726,"14","0","nt",".23"
"4533","16839",4533,16839,"6","0","tt",".36"
"4534","20606",4534,20606,"9","0","tn",".44"
"4535","8767",4535,8767,"5","4","tn",".19"
"4536","5069",4536,5069,"14","11","nt",".11"
"4537","6753",4537,6753,"14","11","tn",".15"
"4538","20287",4538,20287,"12","7","tn",".43"
"4539","9783",4539,9783,"10","8","nt",".21"
"4540","3124",4540,3124,"12","4","tt",".7"
"4541","8379",4541,8379,"4","4","nt",".18"
"4542","17642",4542,17642,"12","12","nt",".38"
"4543","7013",4543,7013,"10","9","nn",".15"
"4544","8948",4544,8948,"5","2","tn",".19"
"4545","906",4545,906,"13","7","nt",".2"
"4546","4639",4546,4639,"14","5","nt",".10"
"4547","4258",4547,4258,"12","1","tt",".9"
"4548","22097",4548,22097,"12","9","nn",".47"
"4549","11174",4549,11174,"12","7","tt",".24"
"4550","9700",4550,9700,"2","0","tt",".21"
"4551","13254",4551,13254,"5","5","nn",".28"
"4552","15725",4552,15725,"6","5","tn",".34"
"4553","10198",4553,10198,"10","1","tn",".22"
"4554","18777",4554,18777,"12","5","nt",".40"
"4555","87",4555,87,"12","8","nt",".1"
"4556","10192",4556,10192,"12","1","tn",".22"
"4557","23064",4557,23064,"7","2","tt",".49"
"4558","7419",4558,7419,"13","9","tn",".16"
"4559","23109",4559,23109,"14","12","tt",".49"
"4560","6532",4560,6532,"9","9","nt",".14"
"4561","2092",4561,2092,"4","4","nn",".5"
"4562","2266",4562,2266,"6","6","nn",".5"
"4563","19321",4563,19321,"13","6","nn",".41"
"4564","13854",4564,13854,"9","9","nt",".30"
"4565","14688",4565,14688,"3","3","nn",".31"
"4566","16663",4566,16663,"13","6","nn",".36"
"4567","18826",4567,18826,"6","1","tt",".40"
"4568","5504",4568,5504,"11","6","tn",".12"
"4569","23168",4569,23168,"11","10","nn",".49"
"4570","589",4570,589,"11","10","tt",".2"
"4571","3744",4571,3744,"6","5","nt",".8"
"4572","19402",4572,19402,"2","0","nn",".41"
"4573","237",4573,237,"11","8","nn",".1"
"4574","217",4574,217,"13","1","nn",".1"
"4575","2893",4575,2893,"14","5","tn",".7"
"4576","18763",4576,18763,"10","8","nn",".40"
"4577","2256",4577,2256,"9","1","tn",".5"
"4578","9602",4578,9602,"12","1","tn",".21"
"4579","11923",4579,11923,"12","1","tn",".26"
"4580","11312",4580,11312,"8","5","tt",".24"
"4581","4371",4581,4371,"9","0","nn",".10"
"4582","20885",4582,20885,"6","5","tt",".44"
"4583","22936",4583,22936,"1","0","tt",".49"
"4584","6771",4584,6771,"11","8","tt",".15"
"4585","19773",4585,19773,"5","1","nt",".42"
"4586","6558",4586,6558,"3","3","tn",".14"
"4587","6352",4587,6352,"2","0","nn",".14"
"4588","7054",4588,7054,"13","10","nt",".15"
"4589","18019",4589,18019,"10","2","tt",".38"
"4590","14736",4590,14736,"8","6","nt",".31"
"4591","5503",4591,5503,"3","2","tn",".12"
"4592","8812",4592,8812,"10","2","nn",".19"
"4593","9988",4593,9988,"14","14","tt",".21"
"4594","19585",4594,19585,"14","6","nn",".42"
"4595","23080",4595,23080,"13","9","nn",".49"
"4596","13558",4596,13558,"8","1","nn",".29"
"4597","11370",4597,11370,"8","4","tn",".24"
"4598","23569",4598,23569,"13","4","nn",".50"
"4599","18936",4599,18936,"10","7","nt",".40"
"4600","12049",4600,12049,"14","14","nn",".26"
"4601","9358",4601,9358,"10","6","nn",".20"
"4602","1367",4602,1367,"8","2","nn",".3"
"4603","1144",4603,1144,"13","11","tt",".3"
"4604","18645",4604,18645,"10","8","tn",".40"
"4605","3005",4605,3005,"6","1","nt",".7"
"4606","20891",4606,20891,"14","11","nt",".44"
"4607","6481",4607,6481,"12","12","tt",".14"
"4608","23562",4608,23562,"5","1","nt",".50"
"4609","2480",4609,2480,"7","4","tt",".6"
"4610","13306",4610,13306,"8","3","nn",".28"
"4611","11087",4611,11087,"14","6","nt",".24"
"4612","15982",4612,15982,"12","9","nn",".34"
"4613","2521",4613,2521,"8","0","tn",".6"
"4614","3951",4614,3951,"7","1","tn",".9"
"4615","771",4615,771,"8","7","tt",".2"
"4616","5177",4616,5177,"6","1","tt",".11"
"4617","20170",4617,20170,"12","10","tt",".43"
"4618","8013",4618,8013,"11","9","nn",".17"
"4619","3737",4619,3737,"3","2","tt",".8"
"4620","9389",4620,9389,"5","2","nt",".20"
"4621","19917",4621,19917,"8","0","tn",".42"
"4622","5635",4622,5635,"13","1","nt",".12"
"4623","13461",4623,13461,"5","4","nt",".29"
"4624","7521",4624,7521,"10","0","nt",".16"
"4625","1308",4625,1308,"10","7","tn",".3"
"4626","21313",4626,21313,"7","6","tn",".45"
"4627","20795",4627,20795,"12","11","nn",".44"
"4628","21907",4628,21907,"8","5","tt",".47"
"4629","19021",4629,19021,"12","9","nt",".40"
"4630","16018",4630,16018,"8","0","nn",".34"
"4631","20987",4631,20987,"7","7","tn",".45"
"4632","14802",4632,14802,"9","5","tt",".32"
"4633","22156",4633,22156,"6","6","nn",".47"
